timestamp,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,speed_kmh
2025-02-18 10:32:42,,,0.0,,0.0,175,,,,,,,,,0.0,21,0.0
2025-02-18 10:32:43,,,0.0,,0.0,175,,,,,,,,,0.0,21,0.0
2025-02-18 10:33:04,,,0.0,,0.0,175,,,,,,,,,0.0,20,0.0
2025-02-18 10:33:05,,,0.0,,0.0,175,,,,,,,,,0.0,20,0.0
2025-02-18 10:37:52,,,0.0,,2.581,140,,,,384194346.0,1416220722.0,,,,2.581,14,9.2916
2025-02-18 10:37:53,,,3.67,,3.228,140,,,,384194741.0,1416220724.0,,,,3.228,14,11.620800000000001
2025-02-18 10:37:55,,,11.5,,3.313,147,,,,384195572.0,1416220592.0,,,,3.313,14,11.9268
2025-02-18 10:37:56,,,15.35,,3.734,147,,,,384195946.0,1416220385.0,,,,3.734,14,13.442400000000001
2025-02-18 10:37:57,,,19.22,,3.762,146,,,,384196318.0,1416220166.0,,,,3.762,14,13.5432
2025-02-18 10:38:00,,,29.19,,4.519,147,,,,384197254.0,1416219595.0,,,,4.519,14,16.2684
2025-02-18 10:38:04,,,46.62,,3.764,147,,,,384199055.0,1416219032.0,,,,3.764,14,13.5504
2025-02-18 10:38:07,,,57.42,,3.21,147,,,,384200059.0,1416218362.0,,,,3.21,14,11.556000000000001
2025-02-18 10:38:13,,,82.45,,3.946,146,,,,384202656.0,1416217561.0,,,,3.946,14,14.2056
2025-02-18 10:38:15,,,92.72,,5.483,146,,,,384203343.0,1416218581.0,,,,5.483,14,19.738799999999998
2025-02-18 10:38:16,,,103.05,,7.541,144,,,,384204043.0,1416219599.0,,,,7.541,14,27.1476
2025-02-18 10:38:20,,,140.64,,3.933,149,,,,384206265.0,1416223577.0,,,,3.933,14,14.1588
2025-02-18 10:38:28,,,182.39,,5.993,152,,,,384208176.0,1416228367.0,,,,5.993,14,21.574800000000003
2025-02-18 10:38:35,,,218.57,,6.757,151,,,,384209780.0,1416232533.0,,,,6.757,14,24.3252
2025-02-18 10:38:43,,,260.56,,5.68,153,,,,384211527.0,1416237442.0,,,,5.68,14,20.448
2025-02-18 10:38:47,31.200000000000045,,283.89,31.200000000000045,5.878,157,,,,384212150.0,1416240312.0,,,,5.878,14,21.160800000000002
2025-02-18 10:38:51,31.399999999999977,,308.16,31.399999999999977,4.997,156,,,,384212748.0,1416243299.0,,,,4.997,13,17.9892
2025-02-18 10:38:56,31.799999999999955,,323.49,31.799999999999955,5.474,156,,,,384212631.0,1416245239.0,,,,5.474,13,19.706400000000002
2025-02-18 10:38:57,31.799999999999955,,326.75,31.799999999999955,5.353,156,,,,384212544.0,1416245640.0,,,,5.353,13,19.2708
2025-02-18 10:38:58,32.0,,329.97,32.0,4.731,156,,,,384212503.0,1416246047.0,,,,4.731,13,17.0316
2025-02-18 10:38:59,32.0,,332.54,32.0,5.278,156,,,,384212452.0,1416246367.0,,,,5.278,13,19.000799999999998
2025-02-18 10:39:00,32.0,,334.8,32.0,5.017,156,,,,384212403.0,1416246649.0,,,,5.017,13,18.061200000000003
2025-02-18 10:39:03,32.200000000000045,,340.8,32.200000000000045,3.852,157,,,,384212371.0,1416247366.0,,,,3.852,13,13.8672
2025-02-18 10:39:08,32.200000000000045,,359.62,32.200000000000045,2.839,153,,,,384213614.0,1416249218.0,,,,2.839,13,10.2204
2025-02-18 10:39:12,32.200000000000045,,374.35,32.200000000000045,3.884,152,,,,384214207.0,1416250932.0,,,,3.884,13,13.9824
2025-02-18 10:39:17,33.0,,416.01,33.0,6.316,152,,,,384216261.0,1416255622.0,,,,6.316,13,22.7376
2025-02-18 10:39:23,33.39999999999998,,462.07,33.39999999999998,6.099,156,,,,384217446.0,1416261295.0,,,,6.099,13,21.956400000000002
2025-02-18 10:39:30,33.60000000000002,,504.51,33.60000000000002,4.198,158,,,,384218379.0,1416266559.0,,,,4.198,13,15.112800000000002
2025-02-18 10:39:33,33.39999999999998,,518.03,33.39999999999998,3.778,159,,,,384218735.0,1416268216.0,,,,3.778,13,13.6008
2025-02-18 10:39:38,33.39999999999998,,538.79,33.39999999999998,4.091,158,,,,384218621.0,1416270836.0,,,,4.091,13,14.7276
2025-02-18 10:39:46,32.799999999999955,,576.69,32.799999999999955,4.812,153,,,,384219459.0,1416275534.0,,,,4.812,13,17.3232
2025-02-18 10:39:52,32.200000000000045,,606.08,32.200000000000045,4.242,153,,,,384220079.0,1416279185.0,,,,4.242,12,15.2712
2025-02-18 10:39:59,31.399999999999977,,644.3,31.399999999999977,5.79,148,,,,384220683.0,1416283978.0,,,,5.79,12,20.844
2025-02-18 10:40:06,30.200000000000045,,691.3,30.200000000000045,5.445,146,,,,384221109.0,1416289921.0,,,,5.445,12,19.602
2025-02-18 10:40:08,29.799999999999955,,702.0,29.799999999999955,4.091,146,,,,384221531.0,1416291181.0,,,,4.091,12,14.7276
2025-02-18 10:40:10,29.399999999999977,,712.3,29.399999999999977,4.725,142,,,,384222432.0,1416291918.0,,,,4.725,12,17.009999999999998
2025-02-18 10:40:12,29.0,,722.17,29.0,4.881,139,,,,384223440.0,1416292306.0,,,,4.881,12,17.5716
2025-02-18 10:40:14,28.799999999999955,,732.1,28.799999999999955,4.664,140,,,,384224405.0,1416292831.0,,,,4.664,12,16.790399999999998
2025-02-18 10:40:16,28.600000000000023,,743.42,28.600000000000023,5.545,141,,,,384225020.0,1416294061.0,,,,5.545,12,19.962
2025-02-18 10:40:25,28.200000000000045,,786.78,28.200000000000045,3.945,144,,,,384226162.0,1416299395.0,,,,3.945,12,14.202
2025-02-18 10:40:33,27.799999999999955,,824.31,27.799999999999955,5.304,145,,,,384226953.0,1416304062.0,,,,5.304,12,19.0944
2025-02-18 10:40:38,27.799999999999955,,851.78,27.799999999999955,5.578,143,,,,384227177.0,1416307539.0,,,,5.578,12,20.0808
2025-02-18 10:40:40,27.799999999999955,,861.86,27.799999999999955,4.785,142,,,,384227857.0,1416308508.0,,,,4.785,12,17.226000000000003
2025-02-18 10:40:42,27.799999999999955,,871.06,27.799999999999955,5.268,142,,,,384228819.0,1416308643.0,,,,5.268,12,18.9648
2025-02-18 10:40:48,27.799999999999955,,901.94,27.799999999999955,5.207,144,,,,384232075.0,1416307912.0,,,,5.207,12,18.7452
2025-02-18 10:40:57,28.799999999999955,,945.45,28.799999999999955,5.038,143,,,,384236746.0,1416307710.0,,,,5.038,12,18.1368
2025-02-18 10:41:06,28.600000000000023,,984.51,28.600000000000023,4.821,142,,,,384241431.0,1416307037.0,,,,4.821,11,17.3556
2025-02-18 10:41:07,28.399999999999977,,989.18,28.399999999999977,5.036,142,,,,384241920.0,1416307171.0,,,,5.036,11,18.1296
2025-02-18 10:41:08,28.200000000000045,,993.69,28.200000000000045,5.279,142,,,,384242295.0,1416307535.0,,,,5.279,11,19.0044
2025-02-18 10:41:12,27.0,,1021.18,27.0,7.653,143,,,,384242986.0,1416310910.0,,,,7.653,11,27.5508
2025-02-18 10:41:13,26.600000000000023,,1029.99,26.600000000000023,8.001,143,,,,384243087.0,1416312023.0,,,,8.001,11,28.8036
2025-02-18 10:41:14,26.0,,1039.08,26.0,8.185,144,,,,384243186.0,1416313172.0,,,,8.185,11,29.466
2025-02-18 10:41:15,25.600000000000023,,1048.61,25.600000000000023,8.881,144,,,,384243256.0,1416314379.0,,,,8.881,11,31.971600000000002
2025-02-18 10:41:22,23.600000000000023,,1097.68,23.600000000000023,5.069,145,,,,384243631.0,1416320595.0,,,,5.069,11,18.2484
2025-02-18 10:41:30,23.0,,1133.53,23.0,3.612,141,,,,384244272.0,1416325081.0,,,,3.612,11,13.003200000000001
