timestamp,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,speed_kmh
2025-03-11 10:39:56,3.0,,0.0,3.0,5.225,130,,,,384195823,1416218911,,,,5.225,18,18.81
2025-03-11 10:39:57,3.1999999999999886,,0.0,3.1999999999999886,5.492,129,,,,384196431,1416218878,,,,5.492,18,19.7712
2025-03-11 10:40:00,3.1999999999999886,,16.68,3.1999999999999886,5.27,128,,,,384198221,1416218778,,,,5.27,18,18.971999999999998
2025-03-11 10:40:03,3.0,,31.59,3.0,4.599,127,,,,384199815,1416218593,,,,4.599,18,16.5564
2025-03-11 10:40:06,3.0,,46.08,3.0,5.702,127,,,,384201358,1416218349,,,,5.702,18,20.5272
2025-03-11 10:40:07,2.8000000000000114,,51.74,2.8000000000000114,6.239,127,,,,384201964,1416218291,,,,6.239,18,22.4604
2025-03-11 10:40:08,2.6000000000000227,,57.94,2.6000000000000227,6.567,127,,,,384202628,1416218229,,,,6.567,18,23.6412
2025-03-11 10:40:09,2.6000000000000227,,64.4,2.6000000000000227,6.802,125,,,,384203320,1416218295,,,,6.802,18,24.487199999999998
2025-03-11 10:40:10,2.3999999999999773,,70.93,2.3999999999999773,6.776,125,,,,384203974,1416218598,,,,6.776,18,24.3936
2025-03-11 10:40:12,2.1999999999999886,,84.76,2.1999999999999886,7.147,128,,,,384204894,1416219963,,,,7.147,18,25.729200000000002
2025-03-11 10:40:14,2.1999999999999886,,100.42,2.1999999999999886,7.507,128,,,,384205601,1416221767,,,,7.507,18,27.025199999999998
2025-03-11 10:40:15,2.1999999999999886,,108.2,2.1999999999999886,6.452,134,,,,384205890,1416222694,,,,6.452,18,23.2272
2025-03-11 10:40:17,2.1999999999999886,,123.41,2.1999999999999886,7.182,138,,,,384206370,1416224539,,,,7.182,18,25.855200000000004
2025-03-11 10:40:24,2.1999999999999886,,176.16,2.1999999999999886,7.36,130,,,,384208212,1416230875,,,,7.36,18,26.496000000000002
2025-03-11 10:40:26,2.6000000000000227,,190.97,2.6000000000000227,7.309,130,,,,384208875,1416232585,,,,7.309,18,26.3124
2025-03-11 10:40:27,2.8000000000000114,,198.34,2.8000000000000114,7.2,128,,,,384209232,1416233422,,,,7.2,18,25.92
2025-03-11 10:40:28,3.0,,205.76,3.0,7.295,128,,,,384209555,1416234283,,,,7.295,18,26.262
2025-03-11 10:40:29,3.0,,213.27,3.0,7.452,128,,,,384209843,1416235174,,,,7.452,18,26.8272
2025-03-11 10:40:31,3.1999999999999886,,228.67,3.1999999999999886,7.668,128,,,,384210344,1416237038,,,,7.668,18,27.6048
2025-03-11 10:40:32,3.0,,236.77,3.0,7.996,128,,,,384210586,1416238026,,,,7.996,18,28.785600000000002
2025-03-11 10:40:33,3.0,,245.16,3.0,8.366,128,,,,384210860,1416239041,,,,8.366,18,30.1176
2025-03-11 10:40:34,3.1999999999999886,,253.91,3.1999999999999886,8.657,128,,,,384211159,1416240094,,,,8.657,18,31.165200000000002
2025-03-11 10:40:41,3.8000000000000114,,312.6,3.8000000000000114,8.331,135,,,,384212862,1416247266,,,,8.331,18,29.9916
2025-03-11 10:40:44,4.0,,337.86,4.0,8.262,143,,,,384213369,1416250415,,,,8.262,18,29.7432
2025-03-11 10:40:49,4.800000000000011,,379.61,4.800000000000011,7.913,161,,,,384214234,1416255618,,,,7.913,18,28.486800000000002
2025-03-11 10:40:52,4.800000000000011,,402.94,4.800000000000011,7.464,173,,,,384214673,1416258535,,,,7.464,18,26.870400000000004
2025-03-11 10:41:00,4.800000000000011,,462.39,4.800000000000011,7.166,167,,,,384215724,1416265982,,,,7.166,18,25.797600000000003
2025-03-11 10:41:04,5.0,,489.76,5.0,6.739,165,,,,384216288,1416269388,,,,6.739,18,24.2604
2025-03-11 10:41:12,4.800000000000011,,543.17,4.800000000000011,6.674,170,,,,384216711,1416276152,,,,6.674,18,24.026400000000002
2025-03-11 10:41:20,3.6000000000000227,,593.07,3.6000000000000227,5.577,171,,,,384217392,1416282438,,,,5.577,18,20.0772
2025-03-11 10:41:28,2.6000000000000227,,637.52,2.6000000000000227,5.891,164,,,,384218046,1416288029,,,,5.891,17,21.2076
2025-03-11 10:41:36,1.1999999999999886,,678.68,1.1999999999999886,3.926,152,,,,384218523,1416293224,,,,3.926,17,14.133600000000001
2025-03-11 10:41:44,0.39999999999997726,,722.81,0.39999999999997726,6.438,149,,,,384219493,1416298706,,,,6.438,17,23.1768
2025-03-11 10:41:49,0.19999999999998863,,762.03,0.19999999999998863,7.851,151,,,,384220191,1416303612,,,,7.851,17,28.2636
2025-03-11 10:41:52,0.0,,785.7,0.0,6.748,151,,,,384220501,1416306591,,,,6.748,17,24.2928
2025-03-11 10:41:54,-0.39999999999997726,,797.69,-0.39999999999997726,5.024,152,,,,384221282,1416307788,,,,5.024,17,18.0864
2025-03-11 10:41:57,-0.6000000000000227,,814.06,-0.6000000000000227,5.333,154,,,,384222935,1416308486,,,,5.333,17,19.198800000000002
2025-03-11 10:41:59,-0.6000000000000227,,828.67,-0.6000000000000227,5.296,155,,,,384223787,1416310037,,,,5.296,17,19.0656
2025-03-11 10:42:03,-0.8000000000000114,,844.43,-0.8000000000000114,4.458,158,,,,384224664,1416311725,,,,4.458,17,16.0488
2025-03-11 10:42:05,-1.0,,853.0,-1.0,4.606,158,,,,384225570,1416311831,,,,4.606,17,16.5816
2025-03-11 10:42:13,-0.39999999999997726,,905.35,-0.39999999999997726,6.734,155,,,,384231128,1416310836,,,,6.734,17,24.2424
2025-03-11 10:42:21,0.19999999999998863,,961.07,0.19999999999998863,5.67,157,,,,384237088,1416310143,,,,5.67,17,20.412
2025-03-11 10:42:26,0.0,,985.51,0.0,4.482,160,,,,384239686,1416309741,,,,4.482,17,16.1352
2025-03-11 10:42:28,-0.19999999999998863,,992.88,-0.19999999999998863,3.725,160,,,,384240249,1416310348,,,,3.725,17,13.41
2025-03-11 10:42:36,-2.3999999999999773,,1035.34,-2.3999999999999773,6.55,164,,,,384240638,1416315708,,,,6.55,17,23.58
2025-03-11 10:42:43,-4.800000000000011,,1086.81,-4.800000000000011,6.953,156,,,,384241655,1416322128,,,,6.953,17,25.030800000000003
2025-03-11 10:42:48,-5.199999999999989,,1122.01,-5.199999999999989,6.683,156,,,,384242451,1416326492,,,,6.683,17,24.0588
2025-03-11 10:42:56,-5.399999999999977,,1166.95,-5.399999999999977,5.404,158,,,,384243215,1416332126,,,,5.404,17,19.4544
2025-03-11 10:43:04,-5.399999999999977,,1207.54,-5.399999999999977,4.655,145,,,,384243690,1416337247,,,,4.655,17,16.758000000000003
2025-03-11 10:43:08,-5.600000000000023,,1225.52,-5.600000000000023,4.037,142,,,,384243822,1416339519,,,,4.037,17,14.5332
2025-03-11 10:43:10,-5.800000000000011,,1232.91,-5.800000000000011,3.699,142,,,,384243320,1416340226,,,,3.699,17,13.3164
2025-03-11 10:43:14,-5.800000000000011,,1253.01,-5.800000000000011,5.241,145,,,,384241300,1416341099,,,,5.241,17,18.8676
2025-03-11 10:43:22,-5.399999999999977,,1310.16,-5.399999999999977,7.01,150,,,,384235236,1416342228,,,,7.01,17,25.236
2025-03-11 10:43:30,-5.399999999999977,,1364.75,-5.399999999999977,6.743,152,,,,384229477,1416343532,,,,6.743,17,24.274800000000003
2025-03-11 10:43:38,-5.399999999999977,,1417.43,-5.399999999999977,5.914,150,,,,384223902,1416344710,,,,5.914,17,21.290399999999998
2025-03-11 10:43:45,-5.600000000000023,,1454.53,-5.600000000000023,4.93,149,,,,384220029,1416345772,,,,4.93,17,17.748
2025-03-11 10:43:47,-5.600000000000023,,1463.99,-5.600000000000023,4.996,146,,,,384219495,1416346762,,,,4.996,17,17.9856
2025-03-11 10:43:53,-4.800000000000011,,1497.91,-4.800000000000011,5.882,144,,,,384220442,1416350908,,,,5.882,17,21.1752
2025-03-11 10:43:54,-4.600000000000023,,1504.26,-4.600000000000023,6.252,145,,,,384220578,1416351698,,,,6.252,17,22.5072
2025-03-11 10:43:55,-4.399999999999977,,1510.76,-4.399999999999977,6.38,145,,,,384220694,1416352512,,,,6.38,17,22.968
2025-03-11 10:44:03,-3.8000000000000114,,1560.49,-3.8000000000000114,5.89,149,,,,384221356,1416358779,,,,5.89,17,21.204
2025-03-11 10:44:11,-3.8000000000000114,,1608.6,-3.8000000000000114,5.785,160,,,,384222069,1416364831,,,,5.785,17,20.826
2025-03-11 10:44:19,-4.199999999999989,,1652.34,-4.199999999999989,5.158,157,,,,384222621,1416370349,,,,5.158,17,18.568800000000003
2025-03-11 10:44:21,-4.399999999999977,,1661.87,-4.399999999999977,4.221,157,,,,384222445,1416371531,,,,4.221,17,15.1956
2025-03-11 10:44:23,-4.399999999999977,,1669.17,-4.399999999999977,3.273,157,,,,384221815,1416372055,,,,3.273,17,11.7828
2025-03-11 10:44:28,-4.399999999999977,,1682.45,-4.399999999999977,1.567,155,,,,384220405,1416372013,,,,1.567,17,5.6411999999999995
