timestamp,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,speed_kmh
2025-05-28 10:06:08,22.799999999999955,,0.0,22.799999999999955,7.047,,,,,384229544,1416175706,,,,7.047,27,25.3692
2025-05-28 10:06:09,23.0,,0.0,23.0,6.675,,,,,384229483,1416176579,,,,6.675,27,24.03
2025-05-28 10:06:10,23.200000000000045,,6.89,23.200000000000045,6.934,,,,,384229435,1416177452,,,,6.934,27,24.962400000000002
2025-05-28 10:06:15,24.0,,40.44,24.0,6.572,,,,,384229283,1416181709,,,,6.572,27,23.659200000000002
2025-05-28 10:06:22,25.0,,80.15,25.0,7.189,,,,,384228998,1416186739,,,,7.189,27,25.8804
2025-05-28 10:06:23,25.399999999999977,,87.27,25.399999999999977,7.338,,,,,384229003,1416187643,,,,7.338,27,26.416800000000002
2025-05-28 10:06:24,25.600000000000023,,94.55,25.600000000000023,7.126,,,,,384229005,1416188568,,,,7.126,27,25.6536
2025-05-28 10:06:25,25.799999999999955,,102.0,25.799999999999955,7.219,,,,,384228955,1416189513,,,,7.219,27,25.988400000000002
2025-05-28 10:06:28,26.399999999999977,,124.42,26.399999999999977,7.395,,,,,384228773,1416192352,,,,7.395,27,26.622
2025-05-28 10:06:29,26.399999999999977,,132.02,26.399999999999977,7.551,,,,,384228744,1416193317,,,,7.551,27,27.183600000000002
2025-05-28 10:06:32,26.600000000000023,,155.22,26.600000000000023,7.505,151.0,,,,384228682,1416196264,,,,7.505,27,27.018
2025-05-28 10:06:33,26.600000000000023,,162.76,26.600000000000023,7.284,153.0,,,,384228688,1416197222,,,,7.284,27,26.2224
2025-05-28 10:06:36,26.600000000000023,,184.06,26.600000000000023,7.469,154.0,,,,384229007,1416199899,,,,7.469,27,26.8884
2025-05-28 10:06:37,26.799999999999955,,191.45,26.799999999999955,7.58,154.0,,,,384229126,1416200828,,,,7.58,27,27.288
2025-05-28 10:06:38,26.799999999999955,,199.0,26.799999999999955,7.688,155.0,,,,384229224,1416201780,,,,7.688,27,27.6768
2025-05-28 10:06:39,26.799999999999955,,206.71,26.799999999999955,7.825,155.0,,,,384229299,1416202756,,,,7.825,27,28.17
2025-05-28 10:06:40,26.600000000000023,,214.61,26.600000000000023,7.853,154.0,,,,384229351,1416203758,,,,7.853,27,28.2708
2025-05-28 10:06:43,26.799999999999955,,238.74,26.799999999999955,7.908,153.0,,,,384229418,1416206820,,,,7.908,27,28.4688
2025-05-28 10:06:49,26.799999999999955,,284.84,26.799999999999955,6.366,152.0,,,,384229207,1416212666,,,,6.366,27,22.9176
2025-05-28 10:06:57,27.399999999999977,,339.47,27.399999999999977,7.378,152.0,,,,384230121,1416219513,,,,7.378,27,26.5608
2025-05-28 10:06:59,27.600000000000023,,353.52,27.600000000000023,7.342,150.0,,,,384230278,1416221285,,,,7.342,27,26.4312
2025-05-28 10:07:04,27.799999999999955,,392.81,27.799999999999955,7.85,150.0,,,,384230199,1416226272,,,,7.85,27,28.259999999999998
2025-05-28 10:07:08,27.799999999999955,,423.26,27.799999999999955,7.246,152.0,,,,384230515,1416230119,,,,7.246,27,26.085600000000003
2025-05-28 10:07:10,27.799999999999955,,436.83,27.799999999999955,5.7,152.0,,,,384230184,1416231787,,,,5.7,27,20.52
2025-05-28 10:07:11,27.799999999999955,,442.59,27.799999999999955,5.182,152.0,,,,384229764,1416232324,,,,5.182,27,18.6552
2025-05-28 10:07:13,27.799999999999955,,453.15,27.799999999999955,5.205,152.0,,,,384228696,1416232755,,,,5.205,27,18.738
2025-05-28 10:07:20,28.0,,496.74,28.0,6.22,147.0,,,,384224027,1416232539,,,,6.22,27,22.392
2025-05-28 10:07:21,28.0,,503.37,28.0,6.161,146.0,,,,384223317,1416232612,,,,6.161,27,22.1796
2025-05-28 10:07:24,28.200000000000045,,522.24,28.200000000000045,5.789,143.0,,,,384221297,1416232820,,,,5.789,27,20.8404
2025-05-28 10:07:25,28.200000000000045,,528.7,28.200000000000045,6.408,142.0,,,,384220621,1416233004,,,,6.408,27,23.068800000000003
2025-05-28 10:07:30,28.600000000000023,,559.77,28.600000000000023,4.731,139.0,,,,384217352,1416233781,,,,4.731,27,17.0316
2025-05-28 10:07:33,28.600000000000023,,574.51,28.600000000000023,6.547,138.0,,,,384215789,1416234074,,,,6.547,27,23.5692
2025-05-28 10:07:37,28.799999999999955,,596.94,28.799999999999955,5.017,138.0,,,,384213435,1416234637,,,,5.017,27,18.061200000000003
2025-05-28 10:07:39,28.799999999999955,,607.25,28.799999999999955,5.338,139.0,,,,384212626,1416235520,,,,5.338,27,19.2168
2025-05-28 10:07:40,29.0,,613.17,29.0,6.111,139.0,,,,384212366,1416236206,,,,6.111,27,21.9996
2025-05-28 10:07:42,29.200000000000045,,627.06,29.200000000000045,6.655,142.0,,,,384212438,1416237960,,,,6.655,27,23.958000000000002
2025-05-28 10:07:49,30.0,,683.83,30.0,7.983,147.0,,,,384214054,1416244907,,,,7.983,26,28.738799999999998
2025-05-28 10:07:50,30.0,,692.01,30.0,8.054,147.0,,,,384214216,1416245928,,,,8.054,26,28.994400000000002
2025-05-28 10:07:51,30.0,,700.21,30.0,8.103,150.0,,,,384214397,1416246948,,,,8.103,26,29.1708
2025-05-28 10:07:57,30.600000000000023,,748.05,30.600000000000023,7.224,152.0,,,,384215524,1416252870,,,,7.224,26,26.006400000000003
2025-05-28 10:08:03,31.200000000000045,,793.75,31.200000000000045,8.276,153.0,,,,384216555,1416258540,,,,8.276,26,29.7936
2025-05-28 10:08:06,31.399999999999977,,819.6,31.399999999999977,8.83,154.0,,,,384216888,1416261801,,,,8.83,26,31.788
2025-05-28 10:08:07,31.399999999999977,,828.94,31.399999999999977,8.989,155.0,,,,384217005,1416262979,,,,8.989,26,32.360400000000006
2025-05-28 10:08:09,31.600000000000023,,846.7,31.600000000000023,7.614,157.0,,,,384217378,1416265189,,,,7.614,26,27.4104
2025-05-28 10:08:10,31.600000000000023,,854.84,31.600000000000023,7.45,158.0,,,,384217537,1416266205,,,,7.45,26,26.82
2025-05-28 10:08:13,31.799999999999955,,877.46,31.799999999999955,7.231,158.0,,,,384217814,1416269054,,,,7.231,26,26.0316
2025-05-28 10:08:17,32.0,,910.99,32.0,8.083,156.0,,,,384217608,1416273303,,,,8.083,26,29.0988
2025-05-28 10:08:24,31.200000000000045,,970.1,31.200000000000045,9.084,156.0,,,,384218217,1416280775,,,,9.084,26,32.7024
2025-05-28 10:08:27,31.0,,995.38,31.0,7.333,157.0,,,,384218466,1416283967,,,,7.333,26,26.3988
2025-05-28 10:08:31,30.399999999999977,,1029.78,30.399999999999977,9.523,153.0,,,,384219113,1416288268,,,,9.523,26,34.2828
2025-05-28 10:08:36,28.799999999999955,,1074.26,28.799999999999955,6.484,151.0,,,,384219849,1416293848,,,,6.484,26,23.3424
