timestamp,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,speed_kmh
2025-07-10 10:07:31,,,0.0,,0.0,171.0,,,,,,,,,0.0,26,0.0
2025-07-10 10:07:32,,,0.0,,0.0,173.0,,,,,,,,,0.0,26,0.0
2025-07-10 10:09:47,,,0.0,,0.0,158.0,,,,,,,,,0.0,26,0.0
2025-07-10 10:09:48,,,0.0,,0.0,157.0,,,,,,,,,0.0,26,0.0
2025-07-10 10:12:23,,,0.0,,1.612,133.0,,,,380886061.0,1418086047.0,,,,1.612,27,5.8032
2025-07-10 10:12:24,,,2.08,,2.039,133.0,,,,380885926.0,1418086257.0,,,,2.039,27,7.340400000000001
2025-07-10 10:12:29,,,12.19,,2.228,138.0,,,,380885222.0,1418087230.0,,,,2.228,27,8.020800000000001
2025-07-10 10:12:30,,,14.69,,3.234,140.0,,,,380885036.0,1418087459.0,,,,3.234,27,11.6424
2025-07-10 10:12:32,,,20.91,,3.323,142.0,,,,380884592.0,1418088048.0,,,,3.323,27,11.9628
2025-07-10 10:12:33,,,24.75,,4.542,142.0,,,,380884361.0,1418088451.0,,,,4.542,27,16.3512
2025-07-10 10:12:34,,,29.64,,5.907,142.0,,,,380884067.0,1418088964.0,,,,5.907,27,21.2652
2025-07-10 10:12:36,,,39.26,,4.066,143.0,,,,380883331.0,1418089800.0,,,,4.066,27,14.637599999999999
2025-07-10 10:12:38,,,49.36,,6.092,145.0,,,,380882252.0,1418089829.0,,,,6.092,27,21.9312
2025-07-10 10:12:39,,,55.68,,6.352,146.0,,,,380881586.0,1418089674.0,,,,6.352,27,22.8672
2025-07-10 10:12:41,,,69.22,,6.104,149.0,,,,380880159.0,1418089343.0,,,,6.104,27,21.9744
2025-07-10 10:12:43,,,80.95,,6.424,151.0,,,,380878969.0,1418089741.0,,,,6.424,27,23.1264
2025-07-10 10:12:47,,,106.11,,7.336,156.0,,,,380876749.0,1418091494.0,,,,7.336,27,26.4096
2025-07-10 10:12:48,,,113.42,,7.936,156.0,,,,380875981.0,1418091685.0,,,,7.936,27,28.5696
2025-07-10 10:12:49,,,121.62,,8.601,156.0,,,,380875107.0,1418091821.0,,,,8.601,27,30.963600000000003
2025-07-10 10:12:50,,,130.64,,9.229,156.0,,,,380874144.0,1418091959.0,,,,9.229,27,33.224399999999996
2025-07-10 10:12:51,,,140.34,,9.78,165.0,,,,380873109.0,1418092100.0,,,,9.78,27,35.208
2025-07-10 10:12:52,,,150.58,,10.016,165.0,,,,380872015.0,1418092241.0,,,,10.016,27,36.0576
2025-07-10 10:12:53,,,161.21,,10.422,168.0,,,,380870880.0,1418092394.0,,,,10.422,27,37.519200000000005
2025-07-10 10:12:56,,,193.77,,10.732,170.0,,,,380867403.0,1418092857.0,,,,10.732,27,38.6352
2025-07-10 10:12:57,,,204.86,,10.985,170.0,,,,380866219.0,1418093028.0,,,,10.985,27,39.546
2025-07-10 10:12:58,,,216.15,,11.126,170.0,,,,380865014.0,1418093195.0,,,,11.126,27,40.053599999999996
2025-07-10 10:12:59,10.0,,227.51,10.0,11.081,180.0,,,,380863801.0,1418093354.0,,,,11.081,27,39.8916
2025-07-10 10:13:01,10.0,,250.27,10.0,11.185,182.0,,,,380861365.0,1418093619.0,,,,11.185,27,40.266000000000005
2025-07-10 10:13:02,10.0,,261.64,10.0,11.196,183.0,,,,380860148.0,1418093752.0,,,,11.196,27,40.3056
2025-07-10 10:13:03,10.0,,273.01,10.0,11.247,183.0,,,,380858932.0,1418093893.0,,,,11.247,27,40.489200000000004
2025-07-10 10:13:05,10.0,,295.57,10.0,11.308,184.0,,,,380856522.0,1418094206.0,,,,11.308,27,40.708800000000004
