timestamp,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,speed_kmh
2024-10-25 07:59:10,,,0.0,,3.365,104.0,,,,384235137,1416178274,,,,3.365,24,12.114
2024-10-25 07:59:11,,,0.0,,2.946,110.0,,,,384235034,1416177897,,,,2.946,24,10.6056
2024-10-25 07:59:12,,,2.68,,2.451,109.0,,,,384234898,1416177598,,,,2.451,24,8.8236
2024-10-25 07:59:13,,,4.79,,1.824,108.0,,,,384234711,1416177446,,,,1.824,24,6.566400000000001
2024-10-25 07:59:14,,,7.06,,2.281,108.0,,,,384234471,1416177395,,,,2.281,24,8.2116
2024-10-25 07:59:15,,,10.57,,3.14,108.0,,,,384234095,1416177436,,,,3.14,24,11.304
2024-10-25 07:59:16,,,14.4,,3.369,108.0,,,,384233686,1416177487,,,,3.369,24,12.128400000000001
2024-10-25 07:59:17,,,18.68,,3.575,108.0,,,,384233228,1416177535,,,,3.575,24,12.870000000000001
2024-10-25 07:59:18,,,22.74,,3.54,107.0,,,,384232791,1416177548,,,,3.54,24,12.744
2024-10-25 07:59:19,,,26.63,,3.479,107.0,,,,384232373,1416177549,,,,3.479,24,12.5244
2024-10-25 07:59:20,,,29.89,,3.095,107.0,,,,384232023,1416177551,,,,3.095,24,11.142000000000001
2024-10-25 07:59:21,,,32.84,,2.896,107.0,,,,384231705,1416177550,,,,2.896,24,10.4256
2024-10-25 07:59:22,,,35.56,,2.761,107.0,,,,384231413,1416177542,,,,2.761,24,9.9396
2024-10-25 07:59:23,,,38.29,,2.943,107.0,,,,384231120,1416177535,,,,2.943,24,10.594800000000001
2024-10-25 07:59:24,,,40.62,,2.416,109.0,,,,384230873,1416177586,,,,2.416,24,8.6976
2024-10-25 07:59:25,,,42.99,,2.485,109.0,,,,384230670,1416177767,,,,2.485,24,8.946
2024-10-25 07:59:26,,,46.8,,3.476,109.0,,,,384230499,1416178207,,,,3.476,24,12.5136
2024-10-25 07:59:27,41.60000000000002,,51.41,41.60000000000002,4.073,112.0,,,,384230338,1416178761,,,,4.073,24,14.662800000000002
2024-10-25 07:59:28,41.799999999999955,,56.36,41.799999999999955,4.331,112.0,,,,384230171,1416179358,,,,4.331,24,15.591600000000001
2024-10-25 07:59:29,42.0,,61.8,42.0,4.803,112.0,,,,384230030,1416180028,,,,4.803,24,17.2908
2024-10-25 07:59:30,42.200000000000045,,67.53,42.200000000000045,5.097,112.0,,,,384229906,1416180742,,,,5.097,24,18.349200000000003
2024-10-25 07:59:31,42.200000000000045,,73.19,42.200000000000045,5.096,117.0,,,,384229808,1416181451,,,,5.096,24,18.3456
2024-10-25 07:59:32,42.39999999999998,,78.91,42.39999999999998,5.269,118.0,,,,384229755,1416182176,,,,5.269,24,18.968400000000003
2024-10-25 07:59:33,42.60000000000002,,84.62,42.60000000000002,5.383,118.0,,,,384229720,1416182900,,,,5.383,24,19.378800000000002
2024-10-25 07:59:34,42.60000000000002,,90.28,42.60000000000002,5.416,119.0,,,,384229751,1416183618,,,,5.416,24,19.497600000000002
2024-10-25 07:59:35,42.799999999999955,,95.95,42.799999999999955,5.437,120.0,,,,384229787,1416184337,,,,5.437,24,19.5732
2024-10-25 07:59:36,43.0,,101.73,43.0,5.59,121.0,,,,384229816,1416185071,,,,5.59,24,20.124
2024-10-25 07:59:37,43.0,,107.37,43.0,5.425,121.0,,,,384229822,1416185788,,,,5.425,24,19.53
2024-10-25 07:59:38,43.200000000000045,,112.68,43.200000000000045,5.0,123.0,,,,384229808,1416186462,,,,5.0,24,18.0
2024-10-25 07:59:39,43.39999999999998,,117.93,43.39999999999998,5.073,124.0,,,,384229780,1416187128,,,,5.073,24,18.262800000000002
2024-10-25 07:59:40,43.39999999999998,,123.07,43.39999999999998,5.039,125.0,,,,384229742,1416187779,,,,5.039,24,18.1404
2024-10-25 07:59:41,43.60000000000002,,128.13,43.60000000000002,4.853,126.0,,,,384229647,1416188413,,,,4.853,24,17.4708
2024-10-25 07:59:42,43.799999999999955,,132.98,43.799999999999955,4.749,126.0,,,,384229416,1416188965,,,,4.749,24,17.0964
2024-10-25 07:59:43,43.799999999999955,,137.8,43.799999999999955,4.812,126.0,,,,384229062,1416189411,,,,4.812,24,17.3232
2024-10-25 07:59:44,44.0,,142.5,44.0,4.548,126.0,,,,384228621,1416189704,,,,4.548,24,16.3728
2024-10-25 07:59:45,44.0,,147.74,44.0,4.883,127.0,,,,384228084,1416189907,,,,4.883,24,17.5788
2024-10-25 07:59:46,44.0,,153.32,44.0,5.036,127.0,,,,384227499,1416190058,,,,5.036,24,18.1296
2024-10-25 07:59:47,44.0,,159.04,44.0,5.155,127.0,,,,384226890,1416190158,,,,5.155,24,18.558
2024-10-25 07:59:48,44.0,,164.91,44.0,5.372,127.0,,,,384226261,1416190216,,,,5.372,24,19.3392
2024-10-25 07:59:49,44.0,,170.94,44.0,5.554,127.0,,,,384225614,1416190235,,,,5.554,24,19.994400000000002
2024-10-25 07:59:50,44.0,,177.06,44.0,5.839,127.0,,,,384224956,1416190255,,,,5.839,24,21.020400000000002
2024-10-25 07:59:51,44.0,,183.31,44.0,5.904,127.0,,,,384224285,1416190282,,,,5.904,24,21.2544
2024-10-25 07:59:52,44.0,,189.59,44.0,5.945,127.0,,,,384223612,1416190340,,,,5.945,24,21.402
2024-10-25 07:59:53,44.0,,195.8,44.0,6.028,127.0,,,,384222950,1416190439,,,,6.028,24,21.700799999999997
2024-10-25 07:59:54,44.0,,201.98,44.0,6.005,133.0,,,,384222299,1416190600,,,,6.005,24,21.618
2024-10-25 07:59:55,44.200000000000045,,208.22,44.200000000000045,6.127,133.0,,,,384221644,1416190769,,,,6.127,23,22.057199999999998
2024-10-25 07:59:56,44.200000000000045,,214.53,44.200000000000045,6.228,133.0,,,,384220977,1416190913,,,,6.228,23,22.4208
2024-10-25 07:59:57,44.39999999999998,,220.97,44.39999999999998,6.298,137.0,,,,384220291,1416191021,,,,6.298,23,22.672800000000002
2024-10-25 07:59:58,44.39999999999998,,227.36,44.39999999999998,6.292,137.0,,,,384219608,1416191094,,,,6.292,23,22.6512
2024-10-25 07:59:59,44.39999999999998,,233.79,44.39999999999998,6.354,137.0,,,,384218919,1416191159,,,,6.354,23,22.8744
2024-10-25 08:00:00,44.39999999999998,,240.24,44.39999999999998,6.361,139.0,,,,384218229,1416191227,,,,6.361,23,22.8996
