timestamp,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,speed_kmh
2024-10-25 11:15:25,72.20000000000005,,0.0,72.20000000000005,5.236,149,,,,384226517,1416163586,,,,5.236,24,18.8496
2024-10-25 11:15:26,72.20000000000005,,0.0,72.20000000000005,5.424,149,,,,384225855,1416163935,,,,5.424,24,19.526400000000002
2024-10-25 11:15:27,72.39999999999998,,7.04,72.39999999999998,5.903,149,,,,384225172,1416164323,,,,5.903,24,21.250799999999998
2024-10-25 11:15:28,72.39999999999998,,13.9,72.39999999999998,5.921,151,,,,384224492,1416164659,,,,5.921,24,21.3156
2024-10-25 11:15:29,72.60000000000002,,20.26,72.60000000000002,5.771,152,,,,384223836,1416164884,,,,5.771,24,20.7756
2024-10-25 11:15:30,72.79999999999995,,26.6,72.79999999999995,5.849,154,,,,384223168,1416165042,,,,5.849,24,21.0564
2024-10-25 11:15:31,72.79999999999995,,35.71,72.79999999999995,6.508,154,,,,384222222,1416165339,,,,6.508,24,23.4288
2024-10-25 11:15:32,73.0,,46.26,73.0,6.591,154,,,,384221161,1416165813,,,,6.591,24,23.727600000000002
2024-10-25 11:15:33,73.0,,57.5,73.0,6.488,154,,,,384220054,1416166386,,,,6.488,24,23.356800000000003
2024-10-25 11:15:34,73.20000000000005,,67.72,73.20000000000005,6.303,155,,,,384219058,1416166932,,,,6.303,24,22.6908
2024-10-25 11:15:35,73.20000000000005,,77.57,73.20000000000005,6.519,156,,,,384218107,1416167482,,,,6.519,24,23.468400000000003
2024-10-25 11:15:36,73.20000000000005,,87.21,73.20000000000005,6.63,156,,,,384217175,1416168019,,,,6.63,24,23.868
2024-10-25 11:15:37,73.20000000000005,,96.71,73.20000000000005,6.547,156,,,,384216249,1416168527,,,,6.547,24,23.5692
2024-10-25 11:15:38,73.39999999999998,,104.83,73.39999999999998,6.408,157,,,,384215439,1416168912,,,,6.408,24,23.068800000000003
2024-10-25 11:15:39,73.39999999999998,,112.99,73.39999999999998,6.494,157,,,,384214620,1416169281,,,,6.494,24,23.3784
2024-10-25 11:15:40,73.60000000000002,,121.19,73.60000000000002,6.356,158,,,,384213811,1416169695,,,,6.356,24,22.8816
2024-10-25 11:15:41,73.60000000000002,,128.68,73.60000000000002,6.348,158,,,,384213075,1416170080,,,,6.348,24,22.8528
2024-10-25 11:15:42,73.60000000000002,,135.8,73.60000000000002,6.37,158,,,,384212370,1416170431,,,,6.37,24,22.932000000000002
2024-10-25 11:15:43,73.60000000000002,,143.11,73.60000000000002,6.279,159,,,,384211636,1416170764,,,,6.279,24,22.604400000000002
2024-10-25 11:15:44,73.60000000000002,,150.48,73.60000000000002,6.234,159,,,,384210889,1416171078,,,,6.234,24,22.4424
2024-10-25 11:15:45,73.60000000000002,,158.07,73.60000000000002,6.393,159,,,,384210127,1416171420,,,,6.393,24,23.0148
2024-10-25 11:15:46,73.60000000000002,,165.36,73.60000000000002,6.105,159,,,,384209405,1416171779,,,,6.105,24,21.978
2024-10-25 11:15:47,73.60000000000002,,172.11,73.60000000000002,5.665,160,,,,384208726,1416172081,,,,5.665,24,20.394000000000002
2024-10-25 11:15:48,73.39999999999998,,178.24,73.39999999999998,5.175,160,,,,384208103,1416172337,,,,5.175,24,18.63
2024-10-25 11:15:49,73.39999999999998,,183.95,73.39999999999998,4.769,161,,,,384207525,1416172578,,,,4.769,24,17.168400000000002
2024-10-25 11:15:50,73.39999999999998,,189.24,73.39999999999998,4.66,161,,,,384206984,1416172786,,,,4.66,24,16.776
2024-10-25 11:15:51,73.39999999999998,,194.27,73.39999999999998,4.488,160,,,,384206470,1416172986,,,,4.488,24,16.1568
2024-10-25 11:15:52,73.39999999999998,,199.26,73.39999999999998,4.745,161,,,,384205959,1416173180,,,,4.745,24,17.082
2024-10-25 11:15:53,73.39999999999998,,204.66,73.39999999999998,5.019,161,,,,384205409,1416173398,,,,5.019,24,18.0684
2024-10-25 11:15:54,73.60000000000002,,210.19,73.60000000000002,5.166,160,,,,384204846,1416173623,,,,5.166,24,18.597600000000003
2024-10-25 11:15:55,73.60000000000002,,215.91,73.60000000000002,5.17,160,,,,384204265,1416173859,,,,5.17,24,18.612000000000002
